filename,file_path,pdf_url,source_url,download_date,status,title,author,subject,keywords,creator,producer,creationDate,modDate
31-1-6.pdf,files/www.pcahistory.org_topical_index.html/31-1-6.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v31/31-1-6.pdf,https://www.pcahistory.org/topical/index.html,2025-07-12T14:28:15.762935,downloaded,"The Diaconate, Part II",https://www.pcahistory.org/HCLibrary/periodicals/spr/v31/31-1-6.pdf,Downloaded from https://www.pcahistory.org/topical/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20080531093935,D:20080531093935
judgments.pdf,files/www.pcahistory.org_documents_judgments.html/judgments.pdf,https://www.pcahistory.org/documents/judgments.pdf,https://www.pcahistory.org/documents/judgments.html,2025-07-12T14:28:16.153475,downloaded,"JUDGMENTS, A CALL TO REPENTANCE",https://www.pcahistory.org/documents/judgments.pdf,Downloaded from https://www.pcahistory.org/documents/judgments.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20020228150056-06'00',D:20020228150549-06'00'
33-2-3.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/33-2-3.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v33/33-2-3.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:16.457381,downloaded,"Presbyterian Government Not a Hierarchy, But a Commonwealth",https://www.pcahistory.org/HCLibrary/periodicals/spr/v33/33-2-3.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030714092025-05'00',D:20030714092045-04'00'
1st_pcaga_addresses.pdf,files/www.pcahistory.org_HCLibrary_articles_.._.._pca_ga_index.html/1st_pcaga_addresses.pdf,https://www.pcahistory.org/pca/ga/1st_pcaga_addresses.pdf,https://www.pcahistory.org/HCLibrary/articles/..\..\pca\ga\index.html,2025-07-12T14:28:17.005274,downloaded,Addresses delivered during the First General Assembly (1973),https://www.pcahistory.org/pca/ga/1st_pcaga_addresses.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/..\..\pca\ga\index.html,web_scraper_download,ScandAll PRO V1.7 Update 3,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20131009153804-05'00',D:20131204125202-06'00'
36-4-5.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/36-4-5.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v36/36-4-5.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:17.301459,downloaded,The Influence of the Invisible Church upon the Visible Church in the Formulation of Her Creed,https://www.pcahistory.org/HCLibrary/periodicals/spr/v36/36-4-5.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20090322193503,D:20090322193503
2022-11_Petitions_re_Central_Indiana.pdf,files/www.pcahistory.org_pca_sjc_2020-2024.html/2022-11_Petitions_re_Central_Indiana.pdf,https://www.pcahistory.org/pca/sjc/cases/2022-11_Petitions_re_Central_Indiana.pdf,https://www.pcahistory.org/pca/sjc/2020-2024.html,2025-07-12T14:28:17.440736,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2022-11_Petitions_re_Central_Indiana.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2020-2024.html,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20240502092225-05'00',D:20240502092259-05'00'
3rd_pcaga_1975.pdf,files/www.pcahistory.org_pca_sjc_.._ga_index.html/3rd_pcaga_1975.pdf,https://www.pcahistory.org/pca/sjc/3rd_pcaga_1975.pdf,https://www.pcahistory.org/pca/sjc/..\ga\index.html,2025-07-12T14:28:17.621132,already_exists,,https://pcahistory.org/pca/ga/3rd_pcaga_1975.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/..\ga\index.html,web_scraper_download,,ABBYY FineReader 11,D:20140121083013Z,D:20140809135506-04'00'
2015-11_Thompson_v_SouthFlorida.pdf,files/www.pcahistory.org_pca_sjc_2015-2019.html/2015-11_Thompson_v_SouthFlorida.pdf,https://www.pcahistory.org/pca/sjc/cases/2015-11_Thompson_v_SouthFlorida.pdf,https://www.pcahistory.org/pca/sjc/2015-2019.html,2025-07-12T14:28:17.761346,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2015-11_Thompson_v_SouthFlorida.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2015-2019.html,web_scraper_download,Acrobat PDFMaker 11 for Word,Adobe PDF Library 11.0,D:20240507090821-05'00',D:20240507090844-05'00'
message.pdf,files/www.pcahistory.org_documents_message.html/message.pdf,https://www.pcahistory.org/documents/message.pdf,https://www.pcahistory.org/documents/message.html,2025-07-12T14:28:17.966593,downloaded,Message to All Churches (7 December 1973),https://www.pcahistory.org/documents/message.pdf,Downloaded from https://www.pcahistory.org/documents/message.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20010719210837Z,D:20010719162228-05'00'
ch4.pdf,files/www.pcahistory.org_pca_sjc_.._.._rgs_pcus_index.html/ch4.pdf,https://www.pcahistory.org/ebooks/pcus/ch4.pdf,https://www.pcahistory.org/pca/sjc/..\..\rgs\pcus\index.html,2025-07-12T14:28:18.098127,downloaded,"History of the Southern Presbyterian Church, Chapter 4",https://www.pcahistory.org/ebooks/pcus/ch4.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/..\..\rgs\pcus\index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030424160059-05'00',D:20030424160105-04'00'
PCAOrgChart.pdf,files/www.pcaac.org_resources_presbyteries_presbytery-clerks-download-page_/PCAOrgChart.pdf,https://www.pcaac.org/wp-content/uploads/2025/01/PCAOrgChart.pdf,https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,2025-07-12T14:28:18.833782,downloaded,Bryan PCA Org Chart,https://www.pcaac.org/wp-content/uploads/2025/01/PCAOrgChart.pdf,Downloaded from https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,web_scraper_download,PScript5.dll Version 5.2.2,Acrobat Distiller 24.0 (Windows),D:20250102101252-05'00',D:20250102101252-05'00'
12-1-1.pdf,files/www.pcahistory.org_topical_index.html/12-1-1.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v12/12-1-1.pdf,https://www.pcahistory.org/topical/index.html,2025-07-12T14:28:19.662885,downloaded,The Deaconship,https://www.pcahistory.org/HCLibrary/periodicals/spr/v12/12-1-1.pdf,Downloaded from https://www.pcahistory.org/topical/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20041124183816,D:20041124183816
51st_pcaga_2024.pdf,files/www.pcahistory.org_pca_ga_index.html/51st_pcaga_2024.pdf,https://www.pcahistory.org/pca/ga/51st_pcaga_2024.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:28:21.344491,downloaded,51st GA (2024) Minutes,https://www.pcahistory.org/pca/ga/51st_pcaga_2024.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,Acrobat PDFMaker 24 for Word,Adobe Acrobat Pro (64-bit) 24.5.20399,D:20250211170536-05'00',D:20250211171427-05'00'
Warfield-1889-Deaconesses.pdf,files/www.pcahistory.org_topical_index.html/Warfield-1889-Deaconesses.pdf,https://www.pcahistory.org/topical/deacons/Warfield-1889-Deaconesses.pdf,https://www.pcahistory.org/topical/index.html,2025-07-12T14:28:21.506819,downloaded,Presbyterian Deaconesses,https://www.pcahistory.org/topical/deacons/Warfield-1889-Deaconesses.pdf,Downloaded from https://www.pcahistory.org/topical/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20080527161314,D:20080527161314
45thGA_2017_Actions.pdf,files/www.pcahistory.org_pca_ga_index.html/45thGA_2017_Actions.pdf,https://www.pcahistory.org/pca/ga/actions/45thGA_2017_Actions.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:28:21.818137,downloaded,,https://www.pcahistory.org/pca/ga/actions/45thGA_2017_Actions.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20170626155131-04'00',D:20170626155131-04'00'
31-1-6.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/31-1-6.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v31/31-1-6.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:22.116829,downloaded,"The Diaconate, Part II",https://www.pcahistory.org/HCLibrary/periodicals/spr/v31/31-1-6.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20080531093935,D:20080531093935
2019-09_Mueller_v_SouthFL.pdf,files/www.pcahistory.org_pca_sjc_2015-2019.html/2019-09_Mueller_v_SouthFL.pdf,https://www.pcahistory.org/pca/sjc/cases/2019-09_Mueller_v_SouthFL.pdf,https://www.pcahistory.org/pca/sjc/2015-2019.html,2025-07-12T14:28:22.570829,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2019-09_Mueller_v_SouthFL.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2015-2019.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20240502113127-05'00',D:20240502113145-05'00'
5th_pcaga_1977.pdf,files/www.pcahistory.org_pca_sjc_.._ga_index.html/5th_pcaga_1977.pdf,https://pcahistory.org/pca/ga/5th_pcaga_1977.pdf,https://www.pcahistory.org/pca/sjc/..\ga\index.html,2025-07-12T14:28:26.474614,downloaded,,https://pcahistory.org/pca/ga/5th_pcaga_1977.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/..\ga\index.html,web_scraper_download,,ABBYY FineReader 11,D:20140121084002Z,D:20140820101606-04'00'
2019-13_Gendy_v_CentralFL.pdf,files/www.pcahistory.org_pca_sjc_2015-2019.html/2019-13_Gendy_v_CentralFL.pdf,https://www.pcahistory.org/pca/sjc/cases/2019-13_Gendy_v_CentralFL.pdf,https://www.pcahistory.org/pca/sjc/2015-2019.html,2025-07-12T14:28:26.791368,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2019-13_Gendy_v_CentralFL.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2015-2019.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20240502113643-05'00',D:20240502113704-05'00'
2022-17_Benyola_v_Central_Florida.pdf,files/www.pcahistory.org_pca_sjc_2020-2024.html/2022-17_Benyola_v_Central_Florida.pdf,https://www.pcahistory.org/pca/sjc/cases/2022-17_Benyola_v_Central_Florida.pdf,https://www.pcahistory.org/pca/sjc/2020-2024.html,2025-07-12T14:28:27.327374,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2022-17_Benyola_v_Central_Florida.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2020-2024.html,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20240502093111-05'00',D:20240502093140-05'00'
Wallis_Marie_C_1913-2001.pdf,files/www.pcahistory.org_obits_index.html/Wallis_Marie_C_1913-2001.pdf,https://www.pcahistory.org/obits/Wallis_Marie_C_1913-2001.pdf,https://www.pcahistory.org/obits/index.html,2025-07-12T14:28:27.653056,downloaded,,https://www.pcahistory.org/obits/Wallis_Marie_C_1913-2001.pdf,Downloaded from https://www.pcahistory.org/obits/index.html,web_scraper_download,,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20210508174637-05'00',D:20210508174659-05'00'
2019-01_Dodson_v_Ohio.pdf,files/www.pcahistory.org_pca_sjc_2015-2019.html/2019-01_Dodson_v_Ohio.pdf,https://www.pcahistory.org/pca/sjc/cases/2019-01_Dodson_v_Ohio.pdf,https://www.pcahistory.org/pca/sjc/2015-2019.html,2025-07-12T14:28:28.121219,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2019-01_Dodson_v_Ohio.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2015-2019.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20240502112028-05'00',D:20240502112105-05'00'
35-3-5.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/35-3-5.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v35/35-3-5.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:28.489867,downloaded,"The Christian Pastor, One of Christ's Ascension Gifts",https://www.pcahistory.org/HCLibrary/periodicals/spr/v35/35-3-5.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20061107113925-06'00',D:20061107113950-06'00'
2004_pastoral_letter_on_racism.pdf,files/www.pcahistory.org_topical_race_index.html/2004_pastoral_letter_on_racism.pdf,https://www.pcahistory.org/topical/race/2004_pastoral_letter_on_racism.pdf,https://www.pcahistory.org/topical/race/index.html,2025-07-12T14:28:28.881254,downloaded,Committee on Mission to North America,https://www.pcahistory.org/topical/race/2004_pastoral_letter_on_racism.pdf,Downloaded from https://www.pcahistory.org/topical/race/index.html,web_scraper_download,Acrobat PDFMaker 6.0 for Word,Acrobat Distiller 6.0 (Windows),D:20050106113925-05'00',D:20120802110310-05'00'
1-5-2.pdf,files/www.pcahistory.org_HCLibrary_periodicals_clarion_index.html/1-5-2.pdf,https://www.pcahistory.org/HCLibrary/periodicals/clarion/1-5-2.pdf,https://www.pcahistory.org/HCLibrary/periodicals/clarion/index.html,2025-07-12T14:28:29.495128,downloaded,,https://www.pcahistory.org/HCLibrary/periodicals/clarion/1-5-2.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/periodicals/clarion/index.html,web_scraper_download,Adobe Photoshop Elements 2.0,Adobe Photoshop Elements for Windows,D:20090420200207-06'00',D:20090420200207-06'00'
Hall_Joseph_H_1933-2021.pdf,files/www.pcahistory.org_obits_index.html/Hall_Joseph_H_1933-2021.pdf,https://www.pcahistory.org/obits/Hall_Joseph_H_1933-2021.pdf,https://www.pcahistory.org/obits/index.html,2025-07-12T14:28:29.854517,downloaded,,https://www.pcahistory.org/obits/Hall_Joseph_H_1933-2021.pdf,Downloaded from https://www.pcahistory.org/obits/index.html,web_scraper_download,,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20210421203917-05'00',D:20210421204452-05'00'
2008-15_and_group_MHSmith_v_WesternCarolina.pdf,files/www.pcahistory.org_pca_sjc_2005-2014.html/2008-15_and_group_MHSmith_v_WesternCarolina.pdf,https://www.pcahistory.org/pca/sjc/cases/2008-15_and_group_MHSmith_v_WesternCarolina.pdf,https://www.pcahistory.org/pca/sjc/2005-2014.html,2025-07-12T14:28:30.025269,downloaded,Microsoft Word - 001 TOC & Moderators 2010.doc,https://www.pcahistory.org/pca/sjc/cases/2008-15_and_group_MHSmith_v_WesternCarolina.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2005-2014.html,web_scraper_download,PScript5.dll Version 5.2,Acrobat Distiller 8.0.0 (Windows),D:20160617152830-05'00',D:20160617153144-05'00'
6-3-5.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/6-3-5.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v06/6-3-5.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:30.182060,downloaded,The Presbyterian Church and Foreign Missions,https://www.pcahistory.org/HCLibrary/periodicals/spr/v06/6-3-5.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030707091727-05'00',D:20030707091734-04'00'
2011-11_Hahn_v_PhilaMetroWest.pdf,files/www.pcahistory.org_pca_sjc_2005-2014.html/2011-11_Hahn_v_PhilaMetroWest.pdf,https://www.pcahistory.org/pca/sjc/cases/2011-11_Hahn_v_PhilaMetroWest.pdf,https://www.pcahistory.org/pca/sjc/2005-2014.html,2025-07-12T14:28:30.305794,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2011-11_Hahn_v_PhilaMetroWest.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2005-2014.html,web_scraper_download,Adobe Acrobat Pro 11.0.9,Adobe Acrobat Pro 11.0.9,D:20240508111204-05'00',D:20240508111300-05'00'
17th_pcaga_1989.pdf,files/www.pcahistory.org_pca_ga_index.html/17th_pcaga_1989.pdf,https://www.pcahistory.org/pca/ga/17th_pcaga_1989.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:28:37.291146,downloaded,,https://www.pcahistory.org/pca/ga/17th_pcaga_1989.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,,ABBYY FineReader 11,D:20140122000320Z,D:20140822104421-04'00'
12-1-1.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/12-1-1.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v12/12-1-1.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:37.450018,downloaded,The Deaconship,https://www.pcahistory.org/HCLibrary/periodicals/spr/v12/12-1-1.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20041124183816,D:20041124183816
Harris_R_Laird_1911-2008.pdf,files/www.pcahistory.org_obits_index.html/Harris_R_Laird_1911-2008.pdf,https://www.pcahistory.org/obits/Harris_R_Laird_1911-2008.pdf,https://www.pcahistory.org/obits/index.html,2025-07-12T14:28:38.221455,downloaded,,https://www.pcahistory.org/obits/Harris_R_Laird_1911-2008.pdf,Downloaded from https://www.pcahistory.org/obits/index.html,web_scraper_download,,EPSON Scan,D:20210508095511-05'00',D:20210508095522-05'00'
27-4-5.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/27-4-5.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v27/27-4-5.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:38.418218,downloaded,Recently Discovered Memoranda of the Westminster Assembly,https://www.pcahistory.org/HCLibrary/periodicals/spr/v27/27-4-5.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20040930120351-05'00',D:20040930120409-04'00'
1997-09_Shive_v_CentralCarolina.pdf,files/www.pcahistory.org_pca_sjc_1995-2004.html/1997-09_Shive_v_CentralCarolina.pdf,https://www.pcahistory.org/pca/sjc/cases/1997-09_Shive_v_CentralCarolina.pdf,https://www.pcahistory.org/pca/sjc/1995-2004.html,2025-07-12T14:28:39.778828,downloaded,,https://www.pcahistory.org/pca/sjc/cases/1997-09_Shive_v_CentralCarolina.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/1995-2004.html,web_scraper_download,,Adobe Acrobat Pro 11.0.8 Paper Capture Plug-in,D:20170526111032-05'00',D:20170526111108-05'00'
1-2-4.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/1-2-4.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v01/1-2-4.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:40.662359,downloaded,such things away from home,https://www.pcahistory.org/HCLibrary/periodicals/spr/v01/1-2-4.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20070726190900,D:20070726190900
Subscription_2001_Keller.pdf,files/www.pcahistory.org_topical_index.html/Subscription_2001_Keller.pdf,https://www.pcahistory.org/topical/subscription/Subscription_2001_Keller.pdf,https://www.pcahistory.org/topical/index.html,2025-07-12T14:28:41.356289,downloaded,,https://www.pcahistory.org/topical/subscription/Subscription_2001_Keller.pdf,Downloaded from https://www.pcahistory.org/topical/index.html,web_scraper_download,ScandAll PRO V1.7 Update 3,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20210405171912-05'00',D:20210405172037-05'00'
064-Report-of-Appointees-to-CoC-odd-FORM.pdf,files/www.pcaac.org_resources_presbyteries_presbytery-clerks-download-page_/064-Report-of-Appointees-to-CoC-odd-FORM.pdf,https://www.pcaac.org/wp-content/uploads/2024/08/064-Report-of-Appointees-to-CoC-odd-FORM.pdf,https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,2025-07-12T14:28:41.783730,downloaded,B-59,https://www.pcaac.org/wp-content/uploads/2024/08/064-Report-of-Appointees-to-CoC-odd-FORM.pdf,Downloaded from https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,web_scraper_download,Acrobat PDFMaker 24 for Word,Adobe PDF Library 24.2.229,D:20240802150256-04'00',D:20240802150928-04'00'
2006-06_Ehrlich_v_NorthGeorgia.pdf,files/www.pcahistory.org_pca_sjc_2005-2014.html/2006-06_Ehrlich_v_NorthGeorgia.pdf,https://www.pcahistory.org/pca/sjc/cases/2006-06_Ehrlich_v_NorthGeorgia.pdf,https://www.pcahistory.org/pca/sjc/2005-2014.html,2025-07-12T14:28:42.154149,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2006-06_Ehrlich_v_NorthGeorgia.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2005-2014.html,web_scraper_download,PScript5.dll Version 5.2.2,Acrobat Distiller 5.0.5 (Windows),D:20240507104459-05'00',D:20240507104550-05'00'
9-2-4.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/9-2-4.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v09/9-2-4.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:28:42.604976,downloaded,On Organs,https://www.pcahistory.org/HCLibrary/periodicals/spr/v09/9-2-4.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20031015085618-05'00',D:20031015085653-04'00'
47thGA_2019_Actions.pdf,files/www.pcahistory.org_pca_ga_index.html/47thGA_2019_Actions.pdf,https://www.pcahistory.org/pca/ga/actions/47thGA_2019_Actions.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:28:42.780853,downloaded,,https://www.pcahistory.org/pca/ga/actions/47thGA_2019_Actions.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20190715102401-04'00',D:20190715102401-04'00'
2-231.pdf,files/www.pcahistory.org_pca_digest_index.html/2-231.pdf,https://www.pcahistory.org/pca/studies/2-231.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:28:43.176755,downloaded,Report of the Ad Interim Committee on Divorce and Remarriage,https://www.pcahistory.org/pca/studies/2-231.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030402073910-06'00',D:20030402074826-06'00'
2016-55.pdf,files/www.pcahistory.org_pca_digest_index.html/2016-55.pdf,https://www.pcahistory.org/pca/overtures/44th/2016-55.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:28:43.352389,downloaded,,https://www.pcahistory.org/pca/overtures/44th/2016-55.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,Acrobat PDFMaker 11 for Word,Adobe PDF Library 11.0,D:20160509185445-04'00',D:20160510125733-04'00'
taylor_bco29_chargeable_offenses.pdf,files/www.pcahistory.org_mo_taylorLR_TaylorLR_articles.html/taylor_bco29_chargeable_offenses.pdf,https://www.pcahistory.org/mo/taylorLR/taylor_bco29_chargeable_offenses.pdf,https://www.pcahistory.org/mo/taylorLR/TaylorLR_articles.html,2025-07-12T14:28:43.563686,downloaded,,https://www.pcahistory.org/mo/taylorLR/taylor_bco29_chargeable_offenses.pdf,Downloaded from https://www.pcahistory.org/mo/taylorLR/TaylorLR_articles.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20170802142830-05'00',D:20170802142830-05'00'
koop1986.pdf,files/www.pcahistory.org_pca_digest_index.html/koop1986.pdf,https://www.pcahistory.org/pca/digest/studies/koop1986.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:28:43.949113,downloaded,Attachment B - Address on Pornography,https://www.pcahistory.org/pca/digest/studies/koop1986.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20050819104151-05'00',D:20050819104203-04'00'
Directions.pdf,files/www.pcahistory.org_pca_digest_index.html/Directions.pdf,https://www.pcahistory.org/pca/digest/v3/Directions.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:28:44.167892,downloaded,,https://www.pcahistory.org/pca/digest/v3/Directions.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,ScandAll PRO V1.7 Update 3,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20200511160553-05'00',D:20200511160636-05'00'
2017-02_Postles_v_Heritage.pdf,files/www.pcahistory.org_pca_sjc_2015-2019.html/2017-02_Postles_v_Heritage.pdf,https://www.pcahistory.org/pca/sjc/cases/2017-02_Postles_v_Heritage.pdf,https://www.pcahistory.org/pca/sjc/2015-2019.html,2025-07-12T14:28:44.398165,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2017-02_Postles_v_Heritage.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2015-2019.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20240504094806-05'00',D:20240504094834-05'00'
1st_pcaga_addresses.pdf,files/www.pcahistory.org_pca_sjc_.._ga_index.html/1st_pcaga_addresses.pdf,https://www.pcahistory.org/pca/ga/1st_pcaga_addresses.pdf,https://www.pcahistory.org/pca/sjc/..\ga\index.html,2025-07-12T14:28:44.774281,downloaded,Addresses delivered during the First General Assembly (1973),https://www.pcahistory.org/pca/ga/1st_pcaga_addresses.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/..\ga\index.html,web_scraper_download,ScandAll PRO V1.7 Update 3,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20131009153804-05'00',D:20131204125202-06'00'
2022-16_Michelson_v_NWGeorgia.pdf,files/www.pcahistory.org_pca_sjc_2020-2024.html/2022-16_Michelson_v_NWGeorgia.pdf,https://www.pcahistory.org/pca/sjc/cases/2022-16_Michelson_v_NWGeorgia.pdf,https://www.pcahistory.org/pca/sjc/2020-2024.html,2025-07-12T14:28:44.913366,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2022-16_Michelson_v_NWGeorgia.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2020-2024.html,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20240502092942-05'00',D:20240502093014-05'00'
50th_pcaga_2023.pdf,files/www.pcahistory.org_pca_ga_index.html/50th_pcaga_2023.pdf,https://www.pcahistory.org/pca/ga/50th_pcaga_2023.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:28:47.655746,downloaded,,https://www.pcahistory.org/pca/ga/50th_pcaga_2023.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20240205164134-05'00',D:20240207111105-05'00'
